SHIPCODE,CATEGORYCODE,ITINERARYID,GUESTRATEAMOUNT,GOVTFEESANDTAXES,VOYAGE,CURRENCYCODE,TOUR_ID
AM,C,A5E07S,1246,0,A523,CAD,1.00
AM,C,A5E07S,1246,0,A523,CAD,1.00
AM,C,A5E07S,1306,0,A529,CAD,1.00
AM,C,A5E07S,1186,0,A530,CAD,1.00
AM,C,A5E07S,1186,0,A530,CAD,1.00
AM,C,A5E07S,1186,0,A530,CAD,1.00
AM,C,A5E07S,1186,0,A530,CAD,1.00
AM,C,A5E07S,1186,0,A530,CAD,1.00
AM,C,A6E07S,158535,28389,A622,CAD,1.00
AM,C,W6W32W,896900,52630,A610J,USD,1.00
AM,C,W6W32W,896900,52630,A610J,USD,1.00
AM,C,A5E07S,115900,30000,A548,AUD,1.00
AM,C,A5E07S,115900,30000,A548,AUD,1.00
AM,C,A5E07S,115900,30000,A548,AUD,1.00
AM,C,A6E07S,137900,24686,A622,USD,1.00
AM,C,A6E07S,158900,27018,A655,AUD,1.00
AM,C,A5E07S,133080,27691,A542,CAD,1.00
AM,C,A6E07S,127900,24566,A658,USD,1.00
AM,C,W6W32W,896900,52630,A610J,USD,1.00
AM,C,W6W32W,896900,52630,A610J,USD,1.00
AM,C,W6W21W,499900,37977,A610E,USD,1.00
AM,C,W6W21W,499900,37977,A610E,USD,1.00
AM,C,W6W21W,499900,37977,A610E,USD,1.00
AM,C,A5E07S,145080,27560,A538,CAD,1.00
AM,C,A5E07S,146100,29721,A530,AUD,1.00
AM,C,W6W36W,849900,72911,A610A,USD,1.00
AM,C,W6W33W,632800,67055,A610I,EUR,1.00
AM,C,W6W33W,632800,67055,A610I,EUR,1.00
AM,C,W6W33W,632800,67055,A610I,EUR,1.00
AM,C,W6W21W,364300,25597,A610E,GBP,1.00
AM,C,W6W21W,364300,25597,A610E,GBP,1.00
AM,C,T5P18H,367900,39925,A558,USD,1.00
AM,C,T5P18H,248700,26910,A558,GBP,1.00
AM,C,A6E07S,90900,14675,A655,GBP,1.00
AM,C,W6W68W,1699900,123810,A610C,USD,1.00
AM,C,W6W68W,1699900,123810,A610C,USD,1.00
AM,C,W6W68W,1699900,123810,A610C,USD,1.00
AM,C,W6W68W,1699900,123810,A610C,USD,1.00
AM,C,W6W58W,1614900,109335,A610G,USD,1.00
AM,C,W6W58W,1614900,109335,A610G,USD,1.00
AM,C,W6W58W,1614900,109335,A610G,USD,1.00
AM,C,W6W58W,1614900,109335,A610G,USD,1.00
AM,C,W6W58W,1614900,109335,A610G,USD,1.00
AM,C,A6E07S,101900,18695,A618,EUR,1.00
AM,C,A6E07S,101900,18695,A618,EUR,1.00
AM,C,A6E07S,101900,18695,A618,EUR,1.00
AM,C,A5E07S,120900,22967,A540,USD,1.00
AM,C,A6E07S,97900,18982,A661,EUR,1.00
AM,C,A6E07S,97900,18982,A661,EUR,1.00
AM,C,W6W32W,957400,68419,A610J,AUD,1.00
AM,C,W6W32W,957400,68419,A610J,AUD,1.00
AM,C,A5E07S,989,0,A524,USD,1.00
AM,C,A5E07S,989,0,A524,USD,1.00
AM,C,A5E07S,1019,0,A531,USD,1.00
AM,C,A5E07S,1139,0,A531,USD,1.00
AM,C,A5E07S,1039,0,A532,USD,1.00
AM,C,A5E07S,1039,0,A532,USD,1.00
AM,C,A5E07S,1139,0,A532,USD,1.00
AM,C,A5E07S,1089,0,A539,USD,1.00
AM,C,A5E07S,1089,0,A539,USD,1.00
AM,C,A5E07S,1089,0,A539,USD,1.00
AM,C,A5E07S,969,0,A540,USD,1.00
AM,C,A5E07S,969,0,A540,USD,1.00
AM,C,A5E07S,939,0,A548,USD,1.00
AM,C,A5E07S,1039,0,A523,USD,1.00
AM,C,A5E07S,1039,0,A523,USD,1.00
AM,C,A5E07S,1039,0,A523,USD,1.00
AM,C,A5E07S,1039,0,A523,USD,1.00
AM,C,A5E07S,1186,171500,A530,CAD,1.00
AM,C,A5E07S,1366,0,A531,CAD,1.00
AM,C,A5E07S,1366,0,A531,CAD,1.00
AM,C,A5E07S,1366,0,A531,CAD,1.00
AM,C,A5E07S,1366,0,A531,CAD,1.00
AM,C,A5E07S,1246,0,A532,CAD,1.00
AM,C,A5E07S,1366,0,A532,CAD,1.00
AM,C,A5E07S,1246,0,A532,CAD,1.00
AM,C,A5E07S,1186,0,A541,CAD,1.00
AM,C,A5E07S,1162,0,A547,CAD,1.00
AM,C,A5E07S,1162,0,A547,CAD,1.00
AM,C,A5E07S,1246,0,A548,CAD,1.00
AM,C,A5E07S,1246,0,A548,CAD,1.00
AM,C,A5E07S,1246,0,A548,CAD,1.00
AM,C,A6E07S,135535,27387,A663,CAD,1.00
AM,C,A5E07S,1186,0,A523,CAD,1.00
AM,C,A5E07S,1246,0,A524,CAD,1.00
AM,C,A5E07S,1246,0,A524,CAD,1.00
AM,C,A5E07S,1186,0,A524,CAD,1.00
AM,C,A5E07S,1306,0,A529,CAD,1.00
AM,C,A6E07S,158900,26860,A648,AUD,1.00
AM,C,A6E07S,109900,19420,A641,EUR,1.00
AM,C,A6E07S,109900,19420,A641,EUR,1.00
AM,C,A6E07S,109900,19420,A641,EUR,1.00
AM,C,A6E07S,109900,19420,A641,EUR,1.00
AM,C,W6W47W,1265800,119038,A610H,AUD,1.00
AM,C,W6W47W,1265800,119038,A610H,AUD,1.00
AM,C,W6WW21,346600,59240,A610M,EUR,1.00
AM,C,W6WW21,346600,59240,A610M,EUR,1.00
AM,C,W6WW21,346600,59240,A610M,EUR,1.00
AM,C,W6W57W,1046200,93612,A610B,EUR,1.00
AM,C,W6W57W,1046200,93612,A610B,EUR,1.00
AM,C,W6W57W,1046200,93612,A610B,EUR,1.00
AM,C,W6W57W,1046200,93612,A610B,EUR,1.00
AM,C,W6W57W,1046200,93612,A610B,EUR,1.00
AM,C,W6W68W,1938900,160953,A610C,AUD,1.00
AM,C,W6W68W,1938900,160953,A610C,AUD,1.00
AM,C,W6W68W,1938900,160953,A610C,AUD,1.00
AM,C,W6W68W,1938900,160953,A610C,AUD,1.00
AM,C,W6W68W,1938900,160953,A610C,AUD,1.00
AM,C,W6W68W,1938900,160953,A610C,AUD,1.00
AM,C,W6W68W,1938900,160953,A610C,AUD,1.00
AM,C,W6W68W,2039880,148572,A610C,CAD,1.00
AM,C,W6W68W,2039880,148572,A610C,CAD,1.00
AM,C,W6W68W,2039880,148572,A610C,CAD,1.00
AM,C,W6W68W,2039880,148572,A610C,CAD,1.00
AM,C,W6W68W,2039880,148572,A610C,CAD,1.00
AM,C,W6W68W,2039880,148572,A610C,CAD,1.00
AM,C,W6W68W,2039880,148572,A610C,CAD,1.00
AM,C,W6W68W,2039880,148572,A610C,CAD,1.00
AM,C,W6W68W,2039880,148572,A610C,CAD,1.00
AM,C,W6W68W,2039880,148572,A610C,CAD,1.00
AM,C,W6W18W,272800,42042,A610L,GBP,1.00
AM,C,A6E07S,137900,23155,A648,USD,1.00
AM,C,A5E07S,110900,24164,A523,USD,1.00
AM,C,A5E07S,110900,24164,A523,USD,1.00
AM,C,A6E07S,158535,26628,A648,CAD,1.00
AM,C,A6E07S,158535,26628,A648,CAD,1.00
AM,C,A6E07S,158535,26628,A648,CAD,1.00
AM,C,A6E07S,158535,26628,A648,CAD,1.00
AM,C,A6E07S,146900,28496,A658,AUD,1.00
AM,C,W6W25W,697600,42265,A610F,AUD,1.00
AM,C,W6W25W,697600,42265,A610F,AUD,1.00
AM,C,W6W25W,697600,42265,A610F,AUD,1.00
AM,C,W6W25W,697600,42265,A610F,AUD,1.00
AM,C,W6W25W,697600,42265,A610F,AUD,1.00
AM,C,A5E07S,68600,16286,A523,GBP,1.00
AM,C,A5E07S,68600,16286,A523,GBP,1.00
AM,C,W6W25W,487200,27635,A610F,EUR,1.00
AM,C,W6W25W,487200,27635,A610F,EUR,1.00
AM,C,W6W58W,1547700,142136,A610G,AUD,1.00
AM,C,W6W58W,1547700,142136,A610G,AUD,1.00
AM,C,A6E07S,109900,18515,A640,EUR,1.00
AM,C,A6E07S,109900,18515,A640,EUR,1.00
AM,C,A6E07S,77900,15004,A663,GBP,1.00
AM,C,A6E07S,77900,15004,A663,GBP,1.00
AM,C,W6W32W,1076280,63156,A610J,CAD,1.00
AM,C,W6W32W,1076280,63156,A610J,CAD,1.00
AM,C,A5E07S,1039,0,A538,USD,1.00
AM,C,A5E07S,1039,0,A538,USD,1.00
AM,C,A5E07S,1139,0,A538,USD,1.00
AM,C,A5E07S,1089,0,A539,USD,1.00
AM,C,A5E07S,1089,0,A539,USD,1.00
AM,C,A5E07S,969,0,A540,USD,1.00
AM,C,A5E07S,989,0,A540,USD,1.00
AM,C,A5E07S,989,0,A541,USD,1.00
AM,C,A5E07S,989,0,A542,USD,1.00
AM,C,A5E07S,989,0,A547,USD,1.00
AM,C,A5E07S,989,0,A547,USD,1.00
AM,C,A5E07S,989,0,A523,USD,1.00
AM,C,A5E07S,989,0,A523,USD,1.00
AM,C,A5E07S,1089,0,A529,USD,1.00
AM,C,A5E07S,989,0,A529,USD,1.00
AM,C,A5E07S,989,0,A529,USD,1.00
AM,C,A5E07S,989,0,A530,USD,1.00
AM,C,A5E07S,989,0,A530,USD,1.00
AM,C,A5E07S,989,0,A530,USD,1.00
AM,C,A5E07S,989,0,A530,USD,1.00
AM,C,A5E07S,1186,0,A542,CAD,1.00
AM,C,A5E07S,1186,0,A547,CAD,1.00
AM,C,A5E07S,1186,0,A547,CAD,1.00
AM,C,A5E07S,1186,0,A547,CAD,1.00
AM,C,A5E07S,1186,0,A547,CAD,1.00
AM,C,A5E07S,1186,0,A547,CAD,1.00
AM,C,A5E07S,1246,0,A548,CAD,1.00
AM,C,A5E07S,1126,0,A548,CAD,1.00
AM,C,A5E07S,1126,0,A548,CAD,1.00
AM,C,A5E07S,1126,0,A548,CAD,1.00
AM,C,A5E07S,1186,0,A523,CAD,1.00
AM,C,A5E07S,1186,0,A523,CAD,1.00
AM,C,A5E07S,1186,0,A529,CAD,1.00
AM,C,A5E07S,1366,0,A531,CAD,1.00
AM,C,A5E07S,1366,0,A538,CAD,1.00
AM,C,A5E07S,1222,0,A539,CAD,1.00
AM,C,A5E07S,1222,0,A539,CAD,1.00
AM,C,A5E07S,1162,0,A540,CAD,1.00
AM,C,A5E07S,1162,0,A541,CAD,1.00
AM,C,W6W58W,966200,73693,A610G,GBP,1.00
AM,C,W6W58W,966200,73693,A610G,GBP,1.00
AM,C,W6W58W,966200,73693,A610G,GBP,1.00
AM,C,W6W58W,966200,73693,A610G,GBP,1.00
AM,C,W6W58W,966200,73693,A610G,GBP,1.00
AM,C,A5E07S,85400,15479,A539,GBP,1.00
AM,C,A6E07S,140900,27523,A661,AUD,1.00
AM,C,W6W18W,427800,81090,A610L,AUD,1.00
AM,C,W6W18W,427800,81090,A610L,AUD,1.00
AM,C,W6W115,1841300,143573,A610,GBP,1.00
AM,C,W6W115,1841300,143573,A610,GBP,1.00
AM,C,W6W115,1841300,143573,A610,GBP,1.00
AM,C,A5E07S,70300,15553,A542,GBP,1.00
AM,C,A5E07S,70300,15553,A542,GBP,1.00
AM,C,W6W33W,1079880,94665,A610I,CAD,1.00
AM,C,W6W33W,1079880,94665,A610I,CAD,1.00
AM,C,A6E07S,137900,23292,A655,USD,1.00
AM,C,W6W36W,570700,49143,A610A,GBP,1.00
AM,C,W6W36W,570700,49143,A610A,GBP,1.00
AM,C,W6W36W,570700,49143,A610A,GBP,1.00
AM,C,W6WW21,299900,46973,A610M,GBP,1.00
AM,C,W6W18W,291800,53020,A610L,EUR,1.00
AM,C,W6W18W,291800,53020,A610L,EUR,1.00
AM,C,A6E07S,147035,28252,A658,CAD,1.00
AM,C,A6E07S,147035,28252,A658,CAD,1.00
AM,C,A6E07S,147035,28252,A658,CAD,1.00
AM,C,A6E07S,101900,18806,A657,EUR,1.00
AM,C,A6E07S,101900,18806,A657,EUR,1.00
AM,C,A6E07S,101900,18806,A657,EUR,1.00
AM,C,A5E07S,76200,19615,A542,EUR,1.00
AM,C,T6P22W,367080,79744,A614,CAD,1.00
AM,C,T6P22W,367080,79744,A614,CAD,1.00
AM,C,T6P22W,367080,79744,A614,CAD,1.00
AM,C,T6P22W,367080,79744,A614,CAD,1.00
AM,C,A5E07S,151080,27434,A530,CAD,1.00
AM,C,A6E07S,93900,20013,A662,EUR,1.00
AM,C,A5E07S,70300,15553,A548,GBP,1.00
AM,C,A5E07S,110900,24304,A547,USD,1.00
AM,C,A5E07S,110900,24304,A547,USD,1.00
AM,C,A5E07S,131000,29857,A539,AUD,1.00
AM,C,W6W46W,781300,43547,A610D,GBP,1.00
AM,C,W6W46W,781300,43547,A610D,GBP,1.00
AM,C,W6W46W,781300,43547,A610D,GBP,1.00
AM,C,W6WW21,490200,90602,A610M,AUD,1.00
AM,C,A5E07S,989,0,A529,USD,1.00
AM,C,A5E07S,1089,0,A530,USD,1.00
AM,C,A5E07S,1039,0,A539,USD,1.00
AM,C,A5E07S,989,0,A540,USD,1.00
AM,C,A5E07S,989,0,A540,USD,1.00
AM,C,A5E07S,989,0,A540,USD,1.00
AM,C,A5E07S,989,0,A541,USD,1.00
AM,C,A5E07S,989,0,A547,USD,1.00
AM,C,A5E07S,989,0,A547,USD,1.00
AM,C,T5P18H,4174,0,A558,CAD,1.00
AM,C,T5P18H,4174,0,A558,CAD,1.00
AM,C,A5E07S,1306,0,A530,CAD,1.00
AM,C,A5E07S,1222,0,A531,CAD,1.00
AM,C,A5E07S,1222,0,A531,CAD,1.00
AM,C,A5E07S,1222,0,A531,CAD,1.00
AM,C,A5E07S,1222,0,A531,CAD,1.00
AM,C,A5E07S,1222,0,A531,CAD,1.00
AM,C,A5E07S,1366,0,A531,CAD,1.00
AM,C,A5E07S,1366,0,A531,CAD,1.00
AM,C,A5E07S,1366,0,A531,CAD,1.00
AM,C,A5E07S,1162,0,A540,CAD,1.00
AM,C,A5E07S,1186,0,A540,CAD,1.00
AM,C,A5E07S,1186,0,A540,CAD,1.00
AM,C,A5E07S,1186,0,A541,CAD,1.00
AM,C,A5E07S,1186,0,A541,CAD,1.00
AM,C,A5E07S,1186,0,A542,CAD,1.00
AM,C,A5E07S,75400,15479,A540,GBP,1.00
AM,C,A5E07S,75400,15479,A540,GBP,1.00
AM,C,A5E07S,139080,27434,A524,CAD,1.00
AM,C,W6W57W,935600,74228,A610B,GBP,1.00
AM,C,W6W57W,935600,74228,A610B,GBP,1.00
AM,C,W6W57W,935600,74228,A610B,GBP,1.00
AM,C,W6W57W,935600,74228,A610B,GBP,1.00
AM,C,A5E07S,1186,0,A523,CAD,1.00
AM,C,A5E07S,1186,0,A524,CAD,1.00
AM,C,A5E07S,1186,0,A524,CAD,1.00
AM,C,A5E07S,1186,0,A529,CAD,1.00
AM,C,A5E07S,1186,0,A529,CAD,1.00
AM,C,A5E07S,1186,0,A529,CAD,1.00
AM,C,A5E07S,145080,27560,A540,CAD,1.00
AM,C,A5E07S,145080,27560,A540,CAD,1.00
AM,C,W6W32W,604100,44736,A610J,EUR,1.00
AM,C,W6W32W,604100,44736,A610J,EUR,1.00
AM,C,W6W32W,604100,44736,A610J,EUR,1.00
AM,C,W6W32W,604100,44736,A610J,EUR,1.00
AM,C,A6E07S,141335,27287,A661,CAD,1.00
AM,C,A6E07S,80900,14949,A661,GBP,1.00
AM,C,A6E07S,140900,29019,A662,AUD,1.00
AM,C,W6W14W,455300,19585,A610K,AUD,1.00
AM,C,W6W14W,455300,19585,A610K,AUD,1.00
AM,C,A6E07S,158535,26787,A655,CAD,1.00
AM,C,A6E07S,158535,26787,A655,CAD,1.00
AM,C,W6W68W,1116400,83448,A610C,GBP,1.00
AM,C,W6W68W,1116400,83448,A610C,GBP,1.00
AM,C,A6E07S,158900,28636,A622,AUD,1.00
AM,C,A5E07S,85400,20458,A531,EUR,1.00
AM,C,W6W47W,872000,77833,A610H,EUR,1.00
AM,C,W6W47W,872000,77833,A610H,EUR,1.00
AM,C,W6W47W,872000,77833,A610H,EUR,1.00
AM,C,A6E07S,158900,27233,A650,AUD,1.00
AM,C,W6W115,3152900,276921,A610,AUD,1.00
AM,C,W6W115,3152900,276921,A610,AUD,1.00
AM,C,W6W115,3152900,276921,A610,AUD,1.00
AM,C,W6W115,3152900,276921,A610,AUD,1.00
AM,C,W6W115,3152900,276921,A610,AUD,1.00
AM,C,T5P18H,331900,33937,A558,EUR,1.00
AM,C,T5P18H,331900,33937,A558,EUR,1.00
AM,C,A5E07S,989,0,A542,USD,1.00
AM,C,A5E07S,989,0,A542,USD,1.00
AM,C,A5E07S,969,0,A547,USD,1.00
AM,C,A5E07S,989,0,A547,USD,1.00
AM,C,A5E07S,989,0,A547,USD,1.00
AM,C,A5E07S,1089,0,A529,USD,1.00
AM,C,A5E07S,1019,0,A531,USD,1.00
AM,C,A5E07S,1019,0,A531,USD,1.00
AM,C,A5E07S,1039,0,A531,USD,1.00
AM,C,A5E07S,1139,0,A538,USD,1.00
AM,C,A5E07S,989,0,A542,USD,1.00
AM,C,A5E07S,989,0,A542,USD,1.00
AM,C,A5E07S,989,0,A542,USD,1.00
AM,C,A5E07S,969,0,A542,USD,1.00
AM,C,A5E07S,989,0,A542,USD,1.00
AM,C,A5E07S,989,0,A542,USD,1.00
AM,C,A5E07S,989,0,A542,USD,1.00
AM,C,A5E07S,989,0,A523,USD,1.00
AM,C,A5E07S,989,0,A523,USD,1.00
AM,C,A5E07S,1366,0,A532,CAD,1.00
AM,C,A5E07S,1246,0,A539,CAD,1.00
AM,C,A5E07S,1246,0,A539,CAD,1.00
AM,C,A5E07S,1186,0,A540,CAD,1.00
AM,C,A5E07S,1186,0,A540,CAD,1.00
AM,C,A5E07S,1186,0,A542,CAD,1.00
AM,C,A5E07S,1186,0,A542,CAD,1.00
AM,C,A5E07S,1186,0,A542,CAD,1.00
AM,C,A5E07S,1186,0,A542,CAD,1.00
AM,C,A5E07S,1186,0,A542,CAD,1.00
AM,C,A5E07S,1186,0,A547,CAD,1.00
AM,C,A5E07S,1186,0,A547,CAD,1.00
AM,C,A5E07S,1186,0,A547,CAD,1.00
AM,C,A5E07S,1186,0,A547,CAD,1.00
AM,C,A5E07S,1186,0,A547,CAD,1.00
AM,C,A5E07S,1186,0,A547,CAD,1.00
AM,C,A5E07S,86400,19434,A532,EUR,1.00
AM,C,A5E07S,86400,19434,A532,EUR,1.00
AM,C,A6E07S,117900,23814,A663,USD,1.00
AM,C,A5E07S,1186,0,A524,CAD,1.00
AM,C,A5E07S,1186,0,A524,CAD,1.00
AM,C,A5E07S,1186,0,A524,CAD,1.00
AM,C,A5E07S,1186,0,A524,CAD,1.00
AM,C,A5E07S,1186,0,A524,CAD,1.00
AM,C,A5E07S,1306,0,A529,CAD,1.00
AM,C,A5E07S,1306,0,A529,CAD,1.00
AM,C,W6W33W,812300,102555,A610I,AUD,1.00
AM,C,W6W33W,812300,102555,A610I,AUD,1.00
AM,C,W6W33W,812300,102555,A610I,AUD,1.00
AM,C,W6W115,3029900,213016,A610,USD,1.00
AM,C,W6W115,3029900,213016,A610,USD,1.00
AM,C,W6W115,3029900,213016,A610,USD,1.00
AM,C,W6W115,3029900,213016,A610,USD,1.00
AM,C,W6W115,3029900,213016,A610,USD,1.00
AM,C,W6W115,3029900,213016,A610,USD,1.00
AM,C,W6W115,3029900,213016,A610,USD,1.00
AM,C,W6W115,3029900,213016,A610,USD,1.00
AM,C,W6W115,3029900,213016,A610,USD,1.00
AM,C,W6W115,3029900,213016,A610,USD,1.00
AM,C,W6W115,3029900,213016,A610,USD,1.00
AM,C,W6W115,3029900,213016,A610,USD,1.00
AM,C,W6W115,3029900,213016,A610,USD,1.00
AM,C,A6E07S,158535,26999,A650,CAD,1.00
AM,C,A6E07S,77900,15760,A662,GBP,1.00
AM,C,A6E07S,77900,15760,A662,GBP,1.00
AM,C,A6E07S,90900,14579,A621,GBP,1.00
AM,C,T5P18H,455900,51903,A558,AUD,1.00
AM,C,T5P18H,455900,51903,A558,AUD,1.00
AM,C,A5E07S,129100,30000,A542,AUD,1.00
AM,C,A6E07S,90900,15294,A641,GBP,1.00
AM,C,A5E07S,79600,16222,A531,GBP,1.00
AM,C,A5E07S,79600,16222,A531,GBP,1.00
AM,C,A5E07S,79600,16222,A531,GBP,1.00
AM,C,W6W36W,667900,61974,A610A,EUR,1.00
AM,C,W6W36W,667900,61974,A610A,EUR,1.00
AM,C,W6W36W,667900,61974,A610A,EUR,1.00
AM,C,W6W36W,667900,61974,A610A,EUR,1.00
AM,C,A6E07S,117900,24700,A617,USD,1.00
AM,C,T6P22W,305900,66453,A614,USD,1.00
AM,C,W6W115,2108800,181064,A610,EUR,1.00
AM,C,W6W115,2108800,181064,A610,EUR,1.00
AM,C,W6W115,2108800,181064,A610,EUR,1.00
AM,C,W6W115,2108800,181064,A610,EUR,1.00
AM,C,W6W115,2108800,181064,A610,EUR,1.00
AM,C,W6W115,2108800,181064,A610,EUR,1.00
AM,C,W6W21W,402600,32281,A610E,EUR,1.00
AM,C,W6W21W,402600,32281,A610E,EUR,1.00
AM,C,A6E07S,83900,15478,A658,GBP,1.00
AM,C,T6P22W,260700,56485,A614,EUR,1.00
AM,C,T6P22W,260700,56485,A614,EUR,1.00
AM,C,W6W36W,1019880,87493,A610A,CAD,1.00
AM,C,T6P16W,216000,40233,A614B,EUR,1.00
AM,C,T6P16W,216000,40233,A614B,EUR,1.00
AM,C,W6W115,3635880,255618,A610,CAD,1.00
AM,C,W6W115,3635880,255618,A610,CAD,1.00
AM,C,W6W115,3635880,255618,A610,CAD,1.00
AM,C,W6W115,3635880,255618,A610,CAD,1.00
AM,C,A5E07S,133080,28996,A523,CAD,1.00
AM,C,W6W47W,1583880,109883,A610H,CAD,1.00
AM,C,W6W25W,875880,39014,A610F,CAD,1.00
AM,C,A6E07S,101900,19653,A658,EUR,1.00
AM,C,A6E07S,158900,28573,A649,AUD,1.00
AM,C,A5E07S,86300,19523,A539,EUR,1.00
AM,C,T6PW21,373200,75779,A614A,AUD,1.00
AM,C,T6PW21,373200,75779,A614A,AUD,1.00
AM,C,W6W25W,729900,32512,A610F,USD,1.00
AM,C,W6W25W,729900,32512,A610F,USD,1.00
AM,C,W6W25W,729900,32512,A610F,USD,1.00
AM,C,A5E07S,84600,20458,A529,EUR,1.00
AM,C,A6E07S,90900,14581,A640,GBP,1.00
AM,C,W6W21W,599880,45572,A610E,CAD,1.00
AM,C,W6W21W,599880,45572,A610E,CAD,1.00
AM,C,A5E07S,989,0,A524,USD,1.00
AM,C,A5E07S,1019,0,A531,USD,1.00
AM,C,A5E07S,1139,0,A531,USD,1.00
AM,C,A5E07S,1019,0,A538,USD,1.00
AM,C,A5E07S,1089,0,A539,USD,1.00
AM,C,A5E07S,1089,0,A539,USD,1.00
AM,C,A5E07S,1039,0,A539,USD,1.00
AM,C,A5E07S,989,0,A540,USD,1.00
AM,C,A5E07S,919,0,A548,USD,1.00
AM,C,A5E07S,1039,0,A548,USD,1.00
AM,C,A5E07S,1039,0,A548,USD,1.00
AM,C,A5E07S,1039,0,A548,USD,1.00
AM,C,A5E07S,1039,0,A524,USD,1.00
AM,C,A5E07S,1039,0,A524,USD,1.00
AM,C,A5E07S,1039,0,A524,USD,1.00
AM,C,A5E07S,989,0,A524,USD,1.00
AM,C,A5E07S,989,0,A524,USD,1.00
AM,C,A5E07S,1366,0,A532,CAD,1.00
AM,C,A5E07S,1366,0,A532,CAD,1.00
AM,C,A5E07S,1246,0,A532,CAD,1.00
AM,C,A5E07S,1246,0,A538,CAD,1.00
AM,C,A5E07S,1246,0,A539,CAD,1.00
AM,C,A5E07S,1186,0,A540,CAD,1.00
AM,C,A5E07S,1186,0,A540,CAD,1.00
AM,C,A5E07S,1186,0,A540,CAD,1.00
AM,C,A5E07S,1186,0,A540,CAD,1.00
AM,C,A5E07S,1162,0,A541,CAD,1.00
AM,C,A5E07S,1162,0,A541,CAD,1.00
AM,C,A5E07S,1186,0,A542,CAD,1.00
AM,C,A5E07S,85400,15479,A538,GBP,1.00
AM,C,A5E07S,1186,0,A523,CAD,1.00
AM,C,A5E07S,1186,0,A523,CAD,1.00
AM,C,A5E07S,1186,0,A523,CAD,1.00
AM,C,A5E07S,1366,0,A530,CAD,1.00
AM,C,A5E07S,121000,29857,A541,AUD,1.00
AM,C,A5E07S,121000,29857,A541,AUD,1.00
AM,C,T6PW21,192100,39288,A614A,GBP,1.00
AM,C,T6PW21,192100,39288,A614A,GBP,1.00
AM,C,W6W57W,1727880,132158,A610B,CAD,1.00
AM,C,W6W57W,1727880,132158,A610B,CAD,1.00
AM,C,W6W57W,1727880,132158,A610B,CAD,1.00
AM,C,W6W57W,1727880,132158,A610B,CAD,1.00
AM,C,W6W57W,1727880,132158,A610B,CAD,1.00
AM,C,W6W57W,1727880,132158,A610B,CAD,1.00
AM,C,W6WW21,555900,69694,A610M,USD,1.00
AM,C,W6WW21,555900,69694,A610M,USD,1.00
AM,C,A5E07S,84500,20539,A523,EUR,1.00
AM,C,A5E07S,84500,20539,A523,EUR,1.00
AM,C,T6PW21,295900,58291,A614A,USD,1.00
AM,C,T6PW21,295900,58291,A614A,USD,1.00
AM,C,A6E07S,90900,14791,A650,GBP,1.00
AM,C,A6E07S,90900,14791,A650,GBP,1.00
AM,C,W6W46W,1355880,77531,A610D,CAD,1.00
AM,C,W6W46W,1355880,77531,A610D,CAD,1.00
AM,C,W6W46W,1355880,77531,A610D,CAD,1.00
AM,C,W6W46W,1355880,77531,A610D,CAD,1.00
AM,C,T6P22W,197000,44789,A614,GBP,1.00
AM,C,T6P22W,197000,44789,A614,GBP,1.00
AM,C,W6W58W,1106900,92936,A610G,EUR,1.00
AM,C,W6W58W,1106900,92936,A610G,EUR,1.00
AM,C,W6W58W,1106900,92936,A610G,EUR,1.00
AM,C,W6W58W,1106900,92936,A610G,EUR,1.00
AM,C,W6W58W,1106900,92936,A610G,EUR,1.00
AM,C,W6W25W,452900,21913,A610F,GBP,1.00
AM,C,W6W25W,452900,21913,A610F,GBP,1.00
AM,C,W6W33W,899900,78888,A610I,USD,1.00
AM,C,W6W33W,536700,53171,A610I,GBP,1.00
AM,C,W6W33W,536700,53171,A610I,GBP,1.00
AM,C,A5E07S,110900,23076,A548,USD,1.00
AM,C,A5E07S,110900,23076,A548,USD,1.00
AM,C,W6W46W,1355880,77531,A610D,CAD,1.00
AM,C,A6E07S,146900,27269,A657,AUD,1.00
AM,C,A5E07S,121000,29857,A540,AUD,1.00
AM,C,A5E07S,115900,22862,A524,USD,1.00
AM,C,A5E07S,115900,22862,A524,USD,1.00
AM,C,A5E07S,145080,28880,A531,CAD,1.00
AM,C,T6P16W,320900,61532,A614B,AUD,1.00
AM,C,T6P16W,320900,61532,A614B,AUD,1.00
AM,C,W6W36W,1005100,94784,A610A,AUD,1.00
AM,C,W6W36W,1005100,94784,A610A,AUD,1.00
AM,C,A5E07S,969,0,A542,USD,1.00
AM,C,A5E07S,989,0,A542,USD,1.00
AM,C,A5E07S,969,0,A547,USD,1.00
AM,C,A5E07S,989,0,A547,USD,1.00
AM,C,A5E07S,989,0,A547,USD,1.00
AM,C,A5E07S,989,0,A547,USD,1.00
AM,C,A5E07S,919,0,A548,USD,1.00
AM,C,A5E07S,919,0,A548,USD,1.00
AM,C,A5E07S,1039,0,A524,USD,1.00
AM,C,A5E07S,989,0,A529,USD,1.00
AM,C,A5E07S,989,0,A530,USD,1.00
AM,C,A5E07S,989,0,A530,USD,1.00
AM,C,A5E07S,1139,0,A531,USD,1.00
AM,C,A5E07S,1139,0,A538,USD,1.00
AM,C,A5E07S,1139,0,A538,USD,1.00
AM,C,A5E07S,1039,0,A538,USD,1.00
AM,C,A5E07S,1039,0,A538,USD,1.00
